reviewID,neg,neu,pos,compound
55631,0.0,0.482,0.518,0.7482
55632,0.0,0.67,0.33,0.93
55633,0.0,0.756,0.244,0.4404
55634,0.106,0.828,0.066,-0.705
55635,0.022,0.769,0.209,0.9071
55636,0.0,1.0,0.0,0.0
55637,0.0,0.889,0.111,0.5399
55638,0.085,0.915,0.0,-0.34
55639,0.0,1.0,0.0,0.0
55640,0.0,1.0,0.0,0.0
55641,0.11,0.707,0.183,0.6133
55642,0.0,0.225,0.775,0.784
55643,0.094,0.625,0.281,0.8739
55644,0.176,0.736,0.088,-0.367
55645,0.101,0.795,0.104,0.2732
55646,0.307,0.693,0.0,-0.4767
55647,0.0,1.0,0.0,0.0
55648,0.0,0.803,0.197,0.5267
55649,0.143,0.749,0.108,-0.0451
55650,0.0,1.0,0.0,0.0
55651,0.118,0.796,0.086,-0.2389
55652,0.096,0.604,0.3,0.6571
55653,0.022,0.562,0.416,0.9719
55654,0.0,0.842,0.158,0.296
55655,0.0,1.0,0.0,0.0
55656,0.053,0.72,0.226,0.8791
55657,0.0,1.0,0.0,0.0
55658,0.163,0.658,0.179,0.1531
55659,0.064,0.802,0.134,0.4672
55660,0.0,1.0,0.0,0.0
55661,0.286,0.714,0.0,-0.4939
55662,0.0,0.807,0.193,0.4767
55663,0.0,0.654,0.346,0.6486
55664,0.0,0.568,0.432,0.9136
55665,0.037,0.81,0.153,0.836
55666,0.0,0.695,0.305,0.9061
55667,0.033,0.833,0.134,0.5828
55668,0.0,0.611,0.389,0.4902
55669,0.0,0.594,0.406,0.6249
55670,0.0,0.856,0.144,0.4939
55671,0.0,0.584,0.416,0.8858
55672,0.231,0.769,0.0,-0.4404
55673,0.0,0.722,0.278,0.7964
55674,0.0,1.0,0.0,0.0
55675,0.267,0.6,0.133,-0.6652
55676,0.035,0.761,0.203,0.998
55677,0.0,0.133,0.867,0.7579
55678,0.037,0.556,0.407,0.9431
55679,0.055,0.722,0.223,0.9567
55680,0.0,0.694,0.306,0.793
55681,0.0,1.0,0.0,0.0
55682,0.0,0.328,0.672,0.6239
55683,0.096,0.743,0.161,0.5719
55684,0.0,0.664,0.336,0.9284
55685,0.0,0.526,0.474,0.4019
55686,0.096,0.826,0.078,-0.1027
55687,0.0,0.528,0.472,0.7482
55688,0.0,0.727,0.273,0.9332
55689,0.0,0.099,0.901,0.8442
55690,0.054,0.753,0.194,0.8634
55691,0.0,0.667,0.333,0.7184
55692,0.101,0.858,0.041,-0.7322
55693,0.054,0.9,0.046,-0.0772
55694,0.0,0.713,0.287,0.9195
55695,0.101,0.784,0.116,0.1027
55696,0.0,0.196,0.804,0.6249
55697,0.0,0.666,0.334,0.9331
55698,0.0,0.767,0.233,0.7964
55699,0.0,0.843,0.157,0.9062
55700,0.0,0.196,0.804,0.6249
55701,0.0,0.741,0.259,0.6369
55702,0.121,0.879,0.0,-0.4404
55703,0.0,0.721,0.279,0.836
55704,0.0,0.743,0.257,0.5859
55705,0.054,0.769,0.177,0.9812
55706,0.07,0.687,0.244,0.9517
55707,0.319,0.426,0.255,-0.1516
55708,0.0,0.655,0.345,0.7845
55709,0.156,0.64,0.204,0.0516
55710,0.0,0.462,0.538,0.8467
55711,0.0,0.566,0.434,0.8251
55712,0.321,0.679,0.0,-0.5773
55713,0.0,0.552,0.448,0.7574
55714,0.057,0.784,0.159,0.836
55715,0.109,0.675,0.216,0.8773
55716,0.096,0.904,0.0,-0.1779
55717,0.231,0.769,0.0,-0.34
55718,0.076,0.775,0.149,0.5816
55719,0.0,0.935,0.065,0.25
55720,0.0,0.9,0.1,0.7264
55721,0.0,0.765,0.235,0.4137
55722,0.0,0.552,0.448,0.8072
55723,0.085,0.696,0.219,0.8357
55724,0.073,0.762,0.166,0.9247
55725,0.0,1.0,0.0,0.0
55726,0.034,0.785,0.181,0.9993
55727,0.206,0.535,0.259,-0.3365
55728,0.068,0.694,0.238,0.9737
55729,0.117,0.669,0.214,0.2896
55730,0.0,0.625,0.375,0.765
55731,0.254,0.746,0.0,-0.5267
55732,0.079,0.786,0.136,0.7964
55733,0.0,0.488,0.512,0.6369
55734,0.09,0.512,0.398,0.876
55735,0.0,0.429,0.571,0.9001
55736,0.01,0.835,0.155,0.9825
55737,0.315,0.685,0.0,-0.3182
55738,0.111,0.731,0.158,0.296
55739,0.048,0.751,0.2,0.5916
55740,0.233,0.551,0.216,-0.1027
55741,0.0,0.744,0.256,0.2732
55742,0.0,0.672,0.328,0.8074
55743,0.0,0.519,0.481,0.8805
55744,0.228,0.585,0.187,-0.1779
55745,0.383,0.617,0.0,-0.357
55746,0.0,0.524,0.476,0.9638
55747,0.16,0.84,0.0,-0.3071
55748,0.139,0.574,0.287,0.4767
55749,0.117,0.883,0.0,-0.5615
55750,0.023,0.832,0.145,0.8713
55751,0.0,0.595,0.405,0.9764
55752,0.18,0.649,0.171,-0.4404
55753,0.111,0.709,0.18,0.3103
55754,0.02,0.834,0.146,0.9732
55755,0.0,1.0,0.0,0.0
55756,0.0,1.0,0.0,0.0
55757,0.0,0.833,0.167,0.8807
55758,0.116,0.884,0.0,-0.5267
55759,0.235,0.616,0.149,-0.5677
55760,0.0,0.571,0.429,0.4588
55761,0.0,0.196,0.804,0.6249
55762,0.096,0.74,0.163,0.7988
55763,0.0,0.7,0.3,0.9325
55764,0.145,0.462,0.393,0.5991
55765,0.0,0.312,0.688,0.296
55766,0.0,0.802,0.198,0.886
55767,0.259,0.741,0.0,-0.7717
55768,0.0,0.75,0.25,0.4588
55769,0.0,0.649,0.351,0.7579
55770,0.0,0.802,0.198,0.4019
55771,0.091,0.808,0.101,0.3182
55772,0.0,1.0,0.0,0.0
55773,0.0,0.884,0.116,0.5175
55774,0.0,1.0,0.0,0.0
55775,0.0,0.758,0.242,0.967
55776,0.037,0.793,0.17,0.9312
55777,0.048,0.554,0.398,0.9382
55778,0.0,0.345,0.655,0.5859
55779,0.0,1.0,0.0,0.0
55780,0.0,0.374,0.626,0.7717
55781,0.146,0.719,0.135,-0.3818
55782,0.259,0.617,0.124,-0.5095
55783,0.169,0.722,0.108,-0.3484
55784,0.23,0.77,0.0,-0.2003
55785,0.0,0.0,1.0,0.4019
55786,0.0,0.639,0.361,0.7777
55787,0.036,0.456,0.508,0.926
55788,0.0,1.0,0.0,0.0
55789,0.083,0.596,0.321,0.8741
55790,0.237,0.763,0.0,-0.4767
55791,0.0,1.0,0.0,0.0
55792,0.0,0.477,0.523,0.8707
55793,0.141,0.613,0.245,0.1779
55794,0.0,0.75,0.25,0.8537
55795,0.155,0.415,0.43,0.743
55796,0.026,0.764,0.21,0.9633
55797,0.0,1.0,0.0,0.0
55798,0.115,0.383,0.502,0.8436
55799,0.0,0.196,0.804,0.6249
55800,0.171,0.45,0.378,0.5574
55801,0.0,1.0,0.0,0.0
55802,0.154,0.428,0.418,0.624
55803,0.0,0.758,0.242,0.6908
55804,0.0,0.696,0.304,0.7044
55805,0.0,0.328,0.672,0.6249
55806,0.0,0.589,0.411,0.6801
55807,0.0,0.449,0.551,0.5994
55808,0.0,0.494,0.506,0.6239
55809,0.331,0.515,0.154,-0.409
55810,0.141,0.722,0.137,0.4256
55811,0.134,0.672,0.194,0.4515
55812,0.0,0.807,0.193,0.5106
55813,0.0,0.408,0.592,0.4404
55814,0.0,1.0,0.0,0.0
55815,0.0,0.825,0.175,0.9601
55816,0.072,0.704,0.224,0.6507
55817,0.389,0.611,0.0,-0.7906
55818,0.0,1.0,0.0,0.0
55819,0.0,0.386,0.614,0.4902
55820,0.0,0.828,0.172,0.4404
55821,0.0,1.0,0.0,0.0
55822,0.0,0.628,0.372,0.8766
55823,0.0,0.863,0.137,0.4023
55824,0.0,1.0,0.0,0.0
55825,0.0,0.738,0.262,0.75
55826,0.537,0.463,0.0,-0.539
55827,0.146,0.712,0.142,-0.0258
55828,0.0,0.832,0.168,0.8169
55829,0.0,0.8,0.2,0.25
55830,0.0,0.494,0.506,0.6249
55831,0.0,1.0,0.0,0.0
55832,0.325,0.675,0.0,-0.3412
55833,0.049,0.65,0.3,0.9042
55834,0.107,0.587,0.306,0.7783
55835,0.052,0.748,0.199,0.8341
55836,0.0,0.325,0.675,0.8074
55837,0.0,1.0,0.0,0.0
55838,0.0,0.552,0.448,0.7579
55839,0.356,0.524,0.12,-0.6708
55840,0.058,0.746,0.196,0.9354
55841,0.0,0.0,1.0,0.3182
55842,0.092,0.418,0.49,0.959
55843,0.0,0.717,0.283,0.9662
55844,0.0,1.0,0.0,0.0
55845,0.0,1.0,0.0,0.0
55846,0.0,0.756,0.244,0.6369
55847,0.0,0.476,0.524,0.5106
55848,0.0,0.663,0.337,0.7263
55849,0.075,0.53,0.395,0.8246
55850,0.0,0.773,0.227,0.6486
55851,0.0,1.0,0.0,0.0
55852,0.0,0.832,0.168,0.8519
55853,0.0,0.501,0.499,0.918
55854,0.0,1.0,0.0,0.0
55855,0.134,0.801,0.065,-0.3578
55856,0.129,0.585,0.286,0.5704
55857,0.0,0.513,0.487,0.6908
55858,0.147,0.449,0.403,0.4816
55859,0.0,0.722,0.278,0.5927
55860,0.0,0.545,0.455,0.3612
55861,0.0,0.74,0.26,0.995
55862,0.068,0.805,0.127,0.6301
55863,0.0,0.54,0.46,0.9379
55864,0.041,0.526,0.433,0.9543
55865,0.0,0.441,0.559,0.5859
55866,0.0,0.585,0.415,0.9485
55867,0.0,0.637,0.363,0.967
55868,0.107,0.667,0.227,0.7964
55869,0.0,0.814,0.186,0.5859
55870,0.0,0.883,0.117,0.6825
55871,0.188,0.732,0.08,-0.3291
55872,0.0,0.807,0.193,0.8122
55873,0.0,0.872,0.128,0.296
55874,0.0,1.0,0.0,0.0
55875,0.118,0.882,0.0,-0.5267
55876,0.0,0.661,0.339,0.6249
55877,0.398,0.291,0.311,-0.4215
55878,0.044,0.637,0.32,0.9345
55879,0.0,0.861,0.139,0.8658
55880,0.0,1.0,0.0,0.0
55881,0.043,0.856,0.102,0.3182
55882,0.0,0.889,0.111,0.5399
55883,0.085,0.915,0.0,-0.34
55884,0.0,1.0,0.0,0.0
55885,0.0,1.0,0.0,0.0
55886,0.11,0.707,0.183,0.6133
55887,0.0,0.225,0.775,0.784
55888,0.0,0.756,0.244,0.6369
55889,0.064,0.571,0.365,0.9124
55890,0.0,0.755,0.245,0.5526
55891,0.044,0.735,0.221,0.8338
55892,0.0,0.526,0.474,0.872
55893,0.0,0.69,0.31,0.6696
55894,0.211,0.789,0.0,-0.4939
55895,0.0,1.0,0.0,0.0
55896,0.0,0.476,0.524,0.8999
55897,0.245,0.532,0.223,-0.0516
55898,0.0,0.581,0.419,0.8894
55899,0.083,0.739,0.177,0.9537
55900,0.067,0.696,0.237,0.972
55901,0.095,0.789,0.116,0.119
55902,0.358,0.642,0.0,-0.5994
55903,0.0,0.833,0.167,0.25
55904,0.069,0.606,0.325,0.8341
55905,0.0,0.451,0.549,0.8991
55906,0.03,0.899,0.071,0.5023
55907,0.0,0.534,0.466,0.9402
55908,0.0,0.69,0.31,0.9096
55909,0.0,0.345,0.655,0.5859
55910,0.052,0.745,0.204,0.9951
55911,0.061,0.629,0.31,0.9413
55912,0.0,0.424,0.576,0.9424
55913,0.173,0.827,0.0,-0.3182
55914,0.0,0.796,0.204,0.7096
55915,0.0,0.667,0.333,0.3612
55916,0.0,0.7,0.3,0.743
55917,0.042,0.712,0.246,0.705
55918,0.212,0.466,0.322,0.845
55919,0.0,0.543,0.457,0.8555
55920,0.0,0.663,0.337,0.8655
55921,0.0,0.586,0.414,0.7946
55922,0.0,0.422,0.578,0.8619
55923,0.0,0.632,0.368,0.939
55924,0.104,0.647,0.249,0.3071
55925,0.0,0.474,0.526,0.8302
55926,0.0,0.414,0.586,0.872
55927,0.0,1.0,0.0,0.0
55928,0.0,0.603,0.397,0.7644
55929,0.0,0.401,0.599,0.4576
55930,0.125,0.678,0.197,0.6908
55931,0.0,0.345,0.655,0.2263
55932,0.136,0.864,0.0,-0.4559
55933,0.0,0.455,0.545,0.5574
55934,0.052,0.605,0.344,0.9582
55935,0.08,0.798,0.122,0.6283
55936,0.066,0.807,0.128,0.7906
55937,0.131,0.689,0.18,0.5328
55938,0.0,0.48,0.52,0.7579
55939,0.032,0.736,0.231,0.9568
55940,0.0,0.733,0.267,0.3716
55941,0.0,0.862,0.138,0.6671
55942,0.0,0.408,0.592,0.7003
55943,0.137,0.863,0.0,-0.5415
55944,0.0,0.6,0.4,0.7902
55945,0.166,0.834,0.0,-0.4184
55946,0.152,0.63,0.219,0.6597
55947,0.0,0.551,0.449,0.8908
55948,0.0,0.515,0.485,0.765
55949,0.0,0.406,0.594,0.9136
55950,0.0,0.7,0.3,0.7184
55951,0.044,0.765,0.191,0.9485
55952,0.396,0.604,0.0,-0.5067
55953,0.0,1.0,0.0,0.0
55954,0.0,0.473,0.527,0.8316
55955,0.0,1.0,0.0,0.0
55956,0.0,0.643,0.357,0.9389
55957,0.127,0.676,0.197,0.8835
55958,0.0,0.571,0.429,0.543
55959,0.0,0.637,0.363,0.9112
55960,0.0,0.644,0.356,0.8555
55961,0.0,1.0,0.0,0.0
55962,0.345,0.655,0.0,-0.7003
55963,0.0,0.598,0.402,0.9199
55964,0.0,0.299,0.701,0.5719
55965,0.246,0.463,0.291,0.0762
55966,0.049,0.702,0.249,0.6757
55967,0.0,0.569,0.431,0.8906
55968,0.0,0.889,0.111,0.3612
55969,0.0,1.0,0.0,0.0
55970,0.0,0.785,0.215,0.6249
55971,0.057,0.842,0.101,0.5994
55972,0.091,0.781,0.128,0.296
55973,0.0,1.0,0.0,0.0
55974,0.151,0.849,0.0,-0.2411
55975,0.0,1.0,0.0,0.0
55976,0.238,0.635,0.127,-0.4767
55977,0.077,0.635,0.288,0.743
55978,0.0,1.0,0.0,0.0
55979,0.0,0.196,0.804,0.6249
55980,0.248,0.458,0.294,0.1759
55981,0.052,0.716,0.232,0.7428
55982,0.118,0.882,0.0,-0.0516
55983,0.0,0.577,0.423,0.765
55984,0.0,1.0,0.0,0.0
55985,0.101,0.634,0.266,0.7622
55986,0.101,0.784,0.115,0.4178
55987,0.02,0.701,0.278,0.9936
55988,0.114,0.725,0.162,0.2177
55989,0.068,0.748,0.184,0.9299
55990,0.0,0.588,0.412,0.8268
55991,0.042,0.548,0.41,0.9842
55992,0.0,0.691,0.309,0.6666
55993,0.0,1.0,0.0,0.0
55994,0.0,0.809,0.191,0.6369
55995,0.0,0.467,0.533,0.8392
55996,0.344,0.656,0.0,-0.6369
55997,0.0,0.575,0.425,0.5719
55998,0.0,0.631,0.369,0.6249
55999,0.0,0.598,0.402,0.8126
56000,0.0,1.0,0.0,0.0
56001,0.0,0.85,0.15,0.4019
56002,0.0,0.795,0.205,0.9118
56003,0.023,0.695,0.282,0.9735
56004,0.0,0.613,0.387,0.743
56005,0.138,0.709,0.153,0.0772
56006,0.124,0.593,0.284,0.7486
56007,0.0,0.905,0.095,0.6908
56008,0.0,0.65,0.35,0.8834
56009,0.0,0.617,0.383,0.8436
56010,0.0,0.388,0.612,0.9349
56011,0.281,0.357,0.361,0.2013
56012,0.28,0.629,0.091,-0.8225
56013,0.0,0.771,0.229,0.8899
56014,0.066,0.485,0.448,0.9242
56015,0.0,1.0,0.0,0.0
56016,0.0,0.602,0.398,0.765
56017,0.172,0.828,0.0,-0.3612
56018,0.0,0.571,0.429,0.6428
56019,0.0,0.591,0.409,0.8074
56020,0.121,0.879,0.0,-0.5927
56021,0.079,0.704,0.217,0.7579
56022,0.0,0.656,0.344,0.6369
56023,0.0,0.562,0.438,0.7906
56024,0.0,1.0,0.0,0.0
56025,0.0,1.0,0.0,0.0
56026,0.0,0.725,0.275,0.5859
56027,0.085,0.798,0.117,0.2732
56028,0.0,0.458,0.542,0.7964
56029,0.0,0.323,0.677,0.9117
56030,0.057,0.822,0.121,0.9152
56031,0.07,0.551,0.38,0.8934
56032,0.0,0.612,0.388,0.886
56033,0.0,0.895,0.105,0.1655
56034,0.0,1.0,0.0,0.0
56035,0.0,0.688,0.312,0.9705
56036,0.0,0.414,0.586,0.872
56037,0.0,1.0,0.0,0.0
56038,0.083,0.844,0.073,-0.0928
56039,0.145,0.776,0.079,-0.3994
56040,0.0,0.596,0.404,0.7269
56041,0.0,1.0,0.0,0.0
56042,0.0,0.737,0.263,0.7769
56043,0.089,0.777,0.134,0.1735
56044,0.508,0.492,0.0,-0.4767
56045,0.0,0.677,0.323,0.9451
56046,0.0,0.714,0.286,0.34
56047,0.203,0.797,0.0,-0.2584
56048,0.0,0.595,0.405,0.6239
56049,0.246,0.462,0.292,0.2244
56050,0.084,0.708,0.208,0.7439
56051,0.0,1.0,0.0,0.0
56052,0.0,0.551,0.449,0.6908
56053,0.0,0.775,0.225,0.4927
56054,0.2,0.706,0.095,-0.6486
56055,0.0,0.556,0.444,0.4927
56056,0.0,1.0,0.0,0.0
56057,0.0,0.733,0.267,0.6369
56058,0.0,1.0,0.0,0.0
56059,0.0,0.385,0.615,0.4927
56060,0.322,0.516,0.161,-0.5411
56061,0.0,1.0,0.0,0.0
56062,0.0,0.417,0.583,0.6369
56063,0.0,1.0,0.0,0.0
56064,0.0,0.76,0.24,0.8779
56065,0.451,0.43,0.118,-0.8016
56066,0.168,0.77,0.062,-0.5958
56067,0.0,0.45,0.55,0.8201
56068,0.0,0.682,0.318,0.4201
56069,0.011,0.799,0.19,0.9847
56070,0.227,0.567,0.206,-0.0772
56071,0.0,0.775,0.225,0.4404
56072,0.0,0.244,0.756,0.7346
56073,0.0,0.431,0.569,0.765
56074,0.0,0.762,0.238,0.6124
56075,0.162,0.838,0.0,-0.4404
56076,0.0,0.491,0.509,0.886
56077,0.0,0.653,0.347,0.4927
56078,0.0,1.0,0.0,0.0
56079,0.0,0.654,0.346,0.9589
56080,0.0,0.618,0.382,0.872
56081,0.152,0.712,0.136,-0.4031
56082,0.05,0.815,0.136,0.5848
56083,0.438,0.562,0.0,-0.5994
56084,0.508,0.492,0.0,-0.4767
56085,0.0,1.0,0.0,0.0
56086,0.0,0.625,0.375,0.6588
56087,0.0,0.9,0.1,0.25
56088,0.06,0.795,0.145,0.631
56089,0.152,0.754,0.095,-0.5829
56090,0.0,1.0,0.0,0.0
56091,0.0,0.675,0.325,0.6478
56092,0.0,0.796,0.204,0.8399
56093,0.0,0.712,0.288,0.8516
56094,0.0,0.6,0.4,0.936
56095,0.091,0.603,0.305,0.98
56096,0.05,0.892,0.058,0.0772
56097,0.0,0.207,0.793,0.8264
56098,0.0,0.69,0.31,0.9923
56099,0.0,0.543,0.457,0.6369
56100,0.0,0.833,0.167,0.6369
56101,0.0,1.0,0.0,0.0
56102,0.133,0.649,0.219,0.6771
56103,0.029,0.745,0.226,0.9336
56104,0.0,0.732,0.268,0.765
56105,0.0,0.481,0.519,0.8658
56106,0.0,0.814,0.186,0.3164
56107,0.027,0.825,0.148,0.8506
56108,0.157,0.629,0.214,0.8266
56109,0.0,0.789,0.211,0.7578
56110,0.08,0.697,0.223,0.7593
56111,0.0,1.0,0.0,0.0
56112,0.372,0.395,0.233,-0.6705
56113,0.074,0.766,0.16,0.9317
56114,0.17,0.303,0.527,0.7096
56115,0.0,0.539,0.461,0.9371
56116,0.079,0.753,0.169,0.7506
56117,0.0,0.682,0.318,0.6369
56118,0.0,0.555,0.445,0.3412
56119,0.095,0.905,0.0,-0.3404
56120,0.0,0.268,0.732,0.8481
56121,0.078,0.696,0.227,0.8173
56122,0.0,1.0,0.0,0.0
56123,0.06,0.721,0.22,0.9908
56124,0.0,0.748,0.252,0.6597
56125,0.0,1.0,0.0,0.0
56126,0.0,0.679,0.321,0.9595
56127,0.0,0.419,0.581,0.9607
56128,0.0,0.61,0.39,0.8625
56129,0.0,1.0,0.0,0.0
56130,0.0,0.612,0.388,0.5859
56131,0.0,0.73,0.27,0.8303
56132,0.0,0.856,0.144,0.296
56133,0.0,0.797,0.203,0.3716
56134,0.0,0.588,0.412,0.6808
56135,0.0,0.853,0.147,0.7232
56136,0.345,0.36,0.294,-0.4019
56137,0.0,0.749,0.251,0.9081
56138,0.0,0.339,0.661,0.5983
56139,0.184,0.685,0.132,-0.9408
56140,0.516,0.484,0.0,-0.4939
56141,0.0,0.493,0.507,0.9062
56142,0.0,1.0,0.0,0.0
56143,0.14,0.71,0.15,0.1511
56144,0.084,0.863,0.053,-0.8
56145,0.079,0.662,0.259,0.9933
56146,0.097,0.618,0.285,0.96
56147,0.0,0.633,0.367,0.4404
56148,0.0,0.408,0.592,0.7003
56149,0.137,0.863,0.0,-0.5415
56150,0.0,0.6,0.4,0.7902
56151,0.166,0.834,0.0,-0.4184
56152,0.0,0.592,0.408,0.9723
56153,0.0,1.0,0.0,0.0
56154,0.0,1.0,0.0,0.0
56155,0.0,0.744,0.256,0.9562
56156,0.022,0.768,0.21,0.9882
56157,0.0,0.682,0.318,0.4199
56158,0.0,1.0,0.0,0.0
56159,0.444,0.556,0.0,-0.4939
56160,0.0,0.648,0.352,0.9462
56161,0.0,0.558,0.442,0.9017
56162,0.0,0.377,0.623,0.765
56163,0.0,1.0,0.0,0.0
56164,0.072,0.731,0.198,0.9178
56165,0.0,0.79,0.21,0.8797
56166,0.033,0.751,0.216,0.899
56167,0.191,0.686,0.123,-0.34
56168,0.047,0.813,0.14,0.9297
56169,0.144,0.642,0.214,0.6806
56170,0.0,0.625,0.375,0.5574
56171,0.0,0.682,0.318,0.85
56172,0.0,1.0,0.0,0.0
56173,0.0,0.419,0.581,0.8779
56174,0.072,0.405,0.523,0.9382
56175,0.058,0.76,0.181,0.9255
56176,0.0,0.766,0.234,0.7506
56177,0.108,0.595,0.297,0.5423
56178,0.0,0.927,0.073,0.2023
56179,0.0,0.555,0.445,0.3412
56180,0.0,0.6,0.4,0.8923
56181,0.0,0.788,0.212,0.5106
56182,0.0,0.594,0.406,0.6249
56183,0.098,0.696,0.207,0.8834
56184,0.0,0.798,0.202,0.9517
56185,0.0,0.41,0.59,0.91
56186,0.271,0.568,0.161,-0.4118
56187,0.0,0.585,0.415,0.9485
56188,0.0,0.408,0.592,0.4404
56189,0.0,1.0,0.0,0.0
56190,0.071,0.821,0.108,0.5849
56191,0.0,0.525,0.475,0.9382
56192,0.132,0.546,0.323,0.6361
56193,0.109,0.719,0.172,0.8047
56194,0.097,0.644,0.26,0.8225
56195,0.0,0.391,0.609,0.8313
56196,0.0,0.55,0.45,0.8689
56197,0.0,0.298,0.702,0.8947
56198,0.0,0.661,0.339,0.6249
56199,0.0,0.582,0.418,0.555
56200,0.073,0.806,0.121,0.9344
56201,0.131,0.484,0.386,0.7411
56202,0.0,0.568,0.432,0.8719
56203,0.0,0.553,0.447,0.9449
56204,0.113,0.711,0.176,0.996
56205,0.0,0.663,0.337,0.8461
56206,0.0,0.842,0.158,0.5229
56207,0.0,0.67,0.33,0.8353
56208,0.0,0.718,0.282,0.8807
56209,0.071,0.82,0.11,0.677
56210,0.0,0.583,0.417,0.8622
56211,0.0,0.863,0.137,0.3716
56212,0.0,0.61,0.39,0.4927
56213,0.0,0.874,0.126,0.1511
56214,0.0,0.435,0.565,0.6369
56215,0.0,0.612,0.388,0.5859
56216,0.218,0.743,0.039,-0.9266
56217,0.0,0.527,0.473,0.5563
56218,0.271,0.543,0.186,-0.2263
56219,0.052,0.724,0.224,0.9151
56220,0.015,0.818,0.168,0.9938
56221,0.068,0.527,0.406,0.9258
56222,0.0,0.589,0.411,0.6801
56223,0.095,0.632,0.273,0.6705
56224,0.0,0.34,0.66,0.5972
56225,0.0,0.248,0.752,0.945
56226,0.0,0.794,0.206,0.7383
56227,0.615,0.385,0.0,-0.4939
56228,0.478,0.522,0.0,-0.8983
56229,0.0,0.795,0.205,0.5994
56230,0.035,0.693,0.271,0.9971
56231,0.085,0.588,0.326,0.9729
56232,0.046,0.769,0.185,0.7712
56233,0.0,1.0,0.0,0.0
56234,0.0,0.589,0.411,0.6801
56235,0.095,0.632,0.273,0.6705
56236,0.0,0.34,0.66,0.5972
56237,0.0,0.248,0.752,0.945
56238,0.0,0.794,0.206,0.7383
56239,0.615,0.385,0.0,-0.4939
56240,0.478,0.522,0.0,-0.8983
56241,0.0,0.795,0.205,0.5994
56242,0.0,1.0,0.0,0.0
56243,0.0,0.744,0.256,0.9562
56244,0.022,0.768,0.21,0.9882
56245,0.0,0.682,0.318,0.4199
56246,0.0,1.0,0.0,0.0
56247,0.444,0.556,0.0,-0.4939
56248,0.0,0.648,0.352,0.9462
56249,0.0,0.558,0.442,0.9017
56250,0.0,0.377,0.623,0.765
56251,0.0,1.0,0.0,0.0
56252,0.068,0.657,0.275,0.8779
56253,0.0,0.656,0.344,0.3862
56254,0.07,0.756,0.174,0.4215
56255,0.18,0.468,0.352,0.5523
56256,0.0,0.806,0.194,0.34
56257,0.0,0.61,0.39,0.4926
56258,0.0,0.222,0.778,0.7906
56259,0.232,0.768,0.0,-0.2755
56260,0.0,0.645,0.355,0.5106
56261,0.0,0.725,0.275,0.9866
56262,0.0,0.419,0.581,0.8779
56263,0.072,0.405,0.523,0.9382
56264,0.058,0.76,0.181,0.9255
56265,0.0,0.766,0.234,0.7506
56266,0.0,0.829,0.171,0.5719
56267,0.0,0.519,0.481,0.7579
56268,0.0,0.745,0.255,0.6249
56269,0.045,0.719,0.236,0.9653
56270,0.219,0.781,0.0,-0.4724
56271,0.0,0.448,0.552,0.5719
56272,0.206,0.611,0.183,-0.0772
56273,0.206,0.528,0.266,0.3597
56274,0.0,0.417,0.583,0.6369
56275,0.036,0.87,0.094,0.502
56276,0.076,0.53,0.394,0.8553
56277,0.0,1.0,0.0,0.0
56278,0.0,0.826,0.174,0.2263
56279,0.086,0.707,0.207,0.5267
56280,0.0,0.638,0.362,0.8805
56281,0.072,0.791,0.137,0.9658
56282,0.0,0.697,0.303,0.9915
56283,0.0,0.629,0.371,0.9766
56284,0.0,0.744,0.256,0.7615
56285,0.077,0.745,0.178,0.4215
56286,0.0,0.566,0.434,0.9595
56287,0.0,0.625,0.375,0.34
56288,0.0,1.0,0.0,0.0
56289,0.0,0.43,0.57,0.6476
56290,0.161,0.401,0.438,0.6736
56291,0.0,0.833,0.167,0.4588
56292,0.0,0.609,0.391,0.6696
56293,0.0,0.576,0.424,0.7089
56294,0.0,0.662,0.338,0.3716
56295,0.0,1.0,0.0,0.0
56296,0.0,0.357,0.643,0.802
56297,0.0,0.769,0.231,0.34
56298,0.072,0.781,0.146,0.9391
56299,0.0,0.836,0.164,0.8402
56300,0.097,0.729,0.173,0.4627
56301,0.037,0.756,0.207,0.9648
56302,0.0,0.677,0.323,0.8979
56303,0.0,0.842,0.158,0.6204
56304,0.0,0.822,0.178,0.7845
56305,0.042,0.908,0.051,0.09
56306,0.444,0.556,0.0,-0.6124
56307,0.0,0.791,0.209,0.765
56308,0.0,0.6,0.4,0.8923
56309,0.0,0.788,0.212,0.5106
56310,0.0,0.594,0.406,0.6249
56311,0.098,0.696,0.207,0.8834
56312,0.0,0.798,0.202,0.9517
56313,0.0,0.41,0.59,0.91
56314,0.271,0.568,0.161,-0.4118
56315,0.0,0.585,0.415,0.9485
56316,0.0,0.408,0.592,0.4404
56317,0.0,1.0,0.0,0.0
56318,0.071,0.821,0.108,0.5849
56319,0.0,0.525,0.475,0.9382
56320,0.215,0.524,0.262,0.3071
56321,0.117,0.694,0.188,0.8706
56322,0.082,0.651,0.267,0.6597
56323,0.126,0.663,0.211,0.7263
56324,0.087,0.846,0.066,0.3211
56325,0.0,0.0,1.0,0.3182
56326,0.199,0.757,0.044,-0.7779
56327,0.0,0.735,0.265,0.2023
56328,0.0,0.802,0.198,0.6369
56329,0.0,0.392,0.608,0.8519
56330,0.0,0.622,0.378,0.807
56331,0.02,0.82,0.16,0.9694
56332,0.0,0.418,0.582,0.6342
